date,port_ret
1997-09-18,0.0032568005709183723
1997-09-19,-0.0012921094192239375
1997-09-22,0.005244792931816529
1997-09-23,0.00043632589274008227
1997-09-24,0.0010524896527511392
1997-09-25,0.006474117955318085
1997-09-26,0.0020929340815087163
1997-09-29,-0.0028523243501224296
1997-09-30,-0.0007459322260416901
1997-10-01,0.0012236577435772074
1997-10-02,0.004612430093405765
1997-10-03,0.0061077624192316105
1997-10-06,-0.006312924448704201
1997-10-07,-0.0007867648198960352
1997-10-08,-0.00019939371236824913
1997-10-09,0.00025120650482202134
1997-10-10,0.0028176515980654995
1997-10-13,-0.0038742890118410216
1997-10-14,-0.0032705821193438345
1997-10-15,-0.00038160185851014255
1997-10-16,0.005958934651801343
1997-10-17,-0.0035156429731454013
1997-10-20,0.004569603852343358
1997-10-21,0.0006126246368080382
1997-10-22,0.006974286259032661
1997-10-23,-0.002696304004527398
1997-10-24,0.0018797201595947368
1997-10-27,0.004886572957391551
1997-10-28,-0.011997758296543629
1997-10-29,0.0027089276307908543
1997-10-30,0.004442425410810265
1997-10-31,0.0010161031592130034
1997-11-03,-0.005075306544988852
1997-11-04,-0.0021800769176377743
1997-11-05,-0.0007101881578051767
1997-11-06,0.0006904194612601388
1997-11-07,-0.0008814677626944507
1997-11-10,0.000640660148476857
1997-11-11,0.0022273145535685046
1997-11-12,-0.0006317982087170233
1997-11-13,-0.0023241097459398468
1997-11-14,-0.0028641069144913116
1997-11-17,-0.004610120182987861
1997-11-18,-0.0016026400339420968
1997-11-19,-0.0024882867825397983
1997-11-20,-0.007834847645652602
1997-11-21,0.0030508588609419185
1997-11-24,-0.0023541818281960225
1997-11-25,-0.0013179551125619045
1997-11-26,-0.00468615995074162
1997-11-27,4.7889279984595724e-05
1997-11-28,0.0003112356053533253
1997-12-01,0.0014053109694412609
1997-12-02,-0.00042668554547416654
1997-12-03,-0.00208057088175595
1997-12-04,-0.004336266939252671
1997-12-05,0.0004051513639369656
1997-12-08,-0.00047287759688552367
1997-12-09,0.001213853902905774
1997-12-10,-0.005527033585204085
1997-12-11,-0.0010713629597550731
1997-12-12,0.00048790759579853127
1997-12-15,-0.0027665604530562695
1997-12-16,0.00195996966008997
1997-12-17,0.0012944518435421177
1997-12-18,0.0016910681970528547
1997-12-19,0.00020286395074412916
1997-12-22,-0.004609124294260228
1997-12-23,-0.002046639649578963
1997-12-24,0.001452919929557983
1997-12-25,4.720432391606503e-05
1997-12-26,-7.07964601770102e-05
1997-12-29,-0.003563136813734398
1997-12-30,-0.002213707426660642
1997-12-31,0.0007878937829212488
1998-01-01,7.081651441113537e-05
1998-01-02,0.0013688284716321477
1998-01-05,-1.895823171356893e-05
1998-01-06,-0.0007377222475386154
1998-01-07,-0.0024829960764299885
1998-01-08,-0.0012953359949646746
1998-01-09,-0.0009557025847628149
1998-01-12,-0.003201650104162142
1998-01-13,0.002690222071341619
1998-01-14,-0.0005186671267540428
1998-01-15,-0.0003831624202392062
1998-01-16,0.001462913754838128
1998-01-19,0.00020999580008392488
1998-01-20,-0.0005363180599276725
1998-01-21,-0.0015113512440141732
1998-01-22,-0.0013236973731116282
1998-01-23,-0.0035312654023918664
1998-01-26,0.009538503243527563
1998-01-27,-0.00029349232735724023
1998-01-28,0.002407845538292726
1998-01-29,0.007201817998440921
1998-01-30,-0.004039678466596104
1998-02-02,-0.0011386180441650406
1998-02-03,-0.005272440564424774
1998-02-04,-0.0018211422179582233
1998-02-05,0.00098193724670829
1998-02-06,-1.6893027030673302e-05
1998-02-09,-0.0020289342740154406
1998-02-10,-0.0002864032842975206
1998-02-11,-0.0012265569429622905
1998-02-12,-0.0004030883097074037
1998-02-13,0.00029121887884335046
1998-02-16,0.00018599893050611863
1998-02-17,0.0008597653073079876
1998-02-18,0.004249542789228622
1998-02-19,-0.0010379146268902906
1998-02-20,-0.0027690535022629748
1998-02-23,-0.008781222954050408
1998-02-24,-0.0033046960327719845
1998-02-25,0.0031808724600211518
1998-02-26,-0.0009685769229200725
1998-02-27,0.0026456831999937718
1998-03-02,-0.0017417176885864045
1998-03-03,-0.0032728711672211177
1998-03-04,-0.000224144745847014
1998-03-05,-0.0014057039379281968
1998-03-06,-0.0026339580518514407
1998-03-09,-0.003084755212995375
1998-03-10,0.0002437182470796569
1998-03-11,0.0016160995521995087
1998-03-12,0.001578786830753002
1998-03-13,-0.001959630975530905
1998-03-16,-0.005580356964718332
1998-03-17,-0.0011883531160055507
1998-03-18,0.009985226825253416
1998-03-19,-0.0010407997764859307
1998-03-20,0.0008597280345558437
1998-03-23,0.017573333192054008
1998-03-24,-0.005755031839187204
1998-03-25,0.0023633343395651485
1998-03-26,0.0013933156916656753
1998-03-27,-0.00022084817264041617
1998-03-30,-0.0031482092892115934
1998-03-31,-0.0036122045907236813
1998-04-01,-0.0015047967730095941
1998-04-02,0.0029087907542470295
1998-04-03,0.0030871533199374004
1998-04-06,-0.0070088688458882125
1998-04-07,-0.0004100006790632345
1998-04-08,0.002108181916855282
1998-04-09,0.0005696240180619316
1998-04-10,6.9141948420078e-05
1998-04-13,-0.001198211899165876
1998-04-14,0.0006631877526949158
1998-04-15,0.004647727277655944
1998-04-16,0.003408825381219597
1998-04-17,-0.002726477960529568
1998-04-20,-0.001206510263619361
1998-04-21,0.002271387450760276
1998-04-22,-0.006229812955390453
1998-04-23,-0.003581124677136449
1998-04-24,0.00044032132849332795
1998-04-27,-0.0015965257894785534
1998-04-28,0.0038383510631288713
1998-04-29,-0.004377793152674614
1998-04-30,0.00229209833086282
1998-05-01,0.0057428838322871965
1998-05-04,-2.2987088246588035e-06
1998-05-05,-0.0031682368398187424
1998-05-06,-0.0006905606377267299
1998-05-07,-0.0017638204170209817
1998-05-08,-0.0020369539703181854
1998-05-11,-0.0024238166678285378
1998-05-12,0.002518939967875185
1998-05-13,-0.002253196828592411
1998-05-14,0.0003816241073934338
1998-05-15,-0.00458059939089687
1998-05-18,-0.0020169837539550928
1998-05-19,-0.0010650699700476274
1998-05-20,-0.004700355549837239
1998-05-21,0.0005748536328322358
1998-05-22,0.002114788058458217
1998-05-25,0.00020634156406903098
1998-05-26,0.001053982219778223
1998-05-27,0.0002721261009046571
1998-05-28,-0.001033523119790547
1998-05-29,0.0045454386612642965
1998-06-01,-0.0017806203587120706
1998-06-02,-0.0005971522928550261
1998-06-03,-0.0023705362868460993
1998-06-04,0.0010737022967290955
1998-06-05,-0.0010765782943340518
1998-06-08,-0.0047262105929105624
1998-06-09,-0.004990120778759377
1998-06-10,-0.00044565549919003045
1998-06-11,-0.0012705225965039164
1998-06-12,0.0009484963354548329
1998-06-15,-0.005841696186071369
1998-06-16,-0.00029608209184217577
1998-06-17,0.005199352838329137
1998-06-18,-0.0031214754110350977
1998-06-19,0.004882556508356191
1998-06-22,0.004148718894298575
1998-06-23,0.008361513630072093
1998-06-24,0.0002895292235201019
1998-06-25,-0.00614523639576466
1998-06-26,-0.00036062497985833714
1998-06-29,-0.002741594341921079
1998-06-30,0.0026589251131758918
1998-07-01,-0.00036002267888501915
1998-07-02,0.0004733812102584907
1998-07-03,6.748549061952325e-05
1998-07-06,0.0006747183051076059
1998-07-07,-0.001591514750802029
1998-07-08,0.0005212879308514513
1998-07-09,-0.0010193459434947316
1998-07-10,-0.00354179722443874
1998-07-13,-0.0017636387676117637
1998-07-14,0.003210325948422558
1998-07-15,-0.00013830613519028034
1998-07-16,-0.00355517354826973
1998-07-17,-0.0009505837980700408
1998-07-20,-0.006729480337575847
1998-07-21,0.0007186532896270581
1998-07-22,-0.00037710975309512834
1998-07-23,-0.002965753239127955
1998-07-24,0.0004299293285787708
1998-07-27,0.00046070815285359496
1998-07-28,-0.001748956925507731
1998-07-29,-0.0031325067786616883
1998-07-30,0.0012169695509065548
1998-07-31,-0.002037890724131778
1998-08-03,-0.003539247665843533
1998-08-04,0.0023487347414157256
1998-08-05,-0.0005965648623197373
1998-08-06,0.0017316210662094247
1998-08-07,0.003191565819359976
1998-08-10,-0.007020154746621246
1998-08-11,-0.004914550196759866
1998-08-12,-0.0005127679280213885
1998-08-13,0.003908556269853758
1998-08-14,0.001857687961648165
1998-08-17,0.00046588705737626857
1998-08-18,-0.003924249289961379
1998-08-19,-0.0009135727932919242
1998-08-20,0.0048613044364105296
1998-08-21,-0.005879284181579088
1998-08-24,0.0020400845145832993
1998-08-25,-0.0003759693372264265
1998-08-26,-0.0034928432663846225
1998-08-27,-0.004831455217436442
1998-08-28,4.444965827417786e-05
1998-08-31,-0.0014088079864107428
1998-09-01,0.005377029450903792
1998-09-02,-0.002042789194372137
1998-09-03,0.011467681424591536
1998-09-04,0.0002497957363307712
1998-09-07,0.0001786831055123154
1998-09-08,-0.0006697026520224487
1998-09-09,-0.0006789025560835308
1998-09-10,0.010569275798597861
1998-09-11,-0.004551559937173784
1998-09-14,0.0008886521138756763
1998-09-15,0.004044021623105761
1998-09-16,-0.0005876783865354691
1998-09-17,0.0011604654157340022
1998-09-18,0.006480461441191372
1998-09-21,-0.0002254675403296306
1998-09-22,0.002654771284539577
1998-09-23,-0.001255390266328519
1998-09-24,0.003077726028703376
1998-09-25,-0.0018597351161200684
1998-09-28,-0.0006113992252553269
1998-09-29,0.002709883771338702
1998-09-30,0.0017526546391330258
1998-10-01,-0.005700514000986996
1998-10-02,0.003291747387841104
1998-10-05,-0.00017820048453417078
1998-10-06,0.0023350065881149185
1998-10-07,-0.002270396637847523
1998-10-08,-0.0089436154473449
1998-10-09,-0.00039314474181806347
1998-10-12,-0.003082074611206205
1998-10-13,0.0012324529094335603
1998-10-14,-0.000956864402646862
1998-10-15,-1.4336569117645576e-05
1998-10-16,0.003377541487471269
1998-10-19,-0.007066695830642196
1998-10-20,-0.0005264016223342679
1998-10-21,0.0036976240013188626
1998-10-22,-0.0013841653015490563
1998-10-23,0.0005931137405461213
1998-10-26,0.003584188230998745
1998-10-27,-0.0027832380490952304
1998-10-28,0.0008658886397338398
1998-10-29,-0.0011208780629035444
1998-10-30,0.0004922486808904466
1998-11-02,-0.0019012733213636206
1998-11-03,7.108822410747025e-05
1998-11-04,-0.0020588950914840845
1998-11-05,0.00037901430387887736
1998-11-06,-0.002102736726473394
1998-11-09,-0.003980861092187167
1998-11-10,0.002238624163285685
1998-11-11,-0.00017817573034258533
1998-11-12,0.003567587476401179
1998-11-13,-0.0037007493803914437
1998-11-16,-0.008602554741262702
1998-11-17,-0.0038244882641092675
1998-11-18,-0.00010065118136467113
1998-11-19,-0.0005842774797851409
1998-11-20,7.671316494217706e-05
1998-11-23,-0.007453297987538095
1998-11-24,-0.002145089569694947
1998-11-25,-0.000851400426310267
1998-11-26,0.0001309328968903678
1998-11-27,0.0005453395283903835
1998-11-30,-0.00823547237412118
1998-12-01,-0.00037031499711851856
1998-12-02,0.0008150949591832305
1998-12-03,-0.0008373293665456805
1998-12-04,-0.0011455997113464973
1998-12-07,0.0030585745481920648
1998-12-08,-0.003565700788977444
1998-12-09,-0.0028868483197137156
1998-12-10,-0.00432239693629414
1998-12-11,-0.0017789508162554535
1998-12-14,0.007141546826149166
1998-12-15,0.0005486558937686237
1998-12-16,0.009453823126003883
1998-12-17,-0.013406951133781615
1998-12-18,-0.0009135582958061568
1998-12-21,-0.005970219023852974
1998-12-22,-0.00040779332540152874
1998-12-23,0.0009207010667429127
1998-12-24,-0.0008016723654091414
1998-12-25,-4.3490551677590375e-05
1998-12-28,0.0008264283073443253
1998-12-29,0.004309519667066164
1998-12-30,-0.0003346082290505888
1998-12-31,0.001955960601685143
1999-01-01,0.0008348379170910532
1999-01-04,-0.000834081821164037
1999-01-05,-0.003066945476403413
1999-01-06,0.005284611426484968
1999-01-07,-0.0018605935526324756
1999-01-08,-0.0034058041267364795
1999-01-11,-0.0004909134985444687
1999-01-12,0.003137854166823198
1999-01-13,0.0018579604360607117
1999-01-14,0.005849173413864073
1999-01-15,-0.003075943136040239
1999-01-18,0.0003558292813874095
1999-01-19,-0.0010670755540390737
1999-01-20,-0.001848334510231597
1999-01-21,0.004053039145781147
1999-01-22,0.0037457533601441247
1999-01-25,-0.001910390517909565
1999-01-26,-0.0015776617814587343
1999-01-27,0.0008489318160410211
1999-01-28,0.0018986966975702636
1999-01-29,0.0026767024517948745
1999-02-01,-0.006175511643778865
1999-02-02,-0.0025973557967121008
1999-02-03,-0.001426753119725909
1999-02-04,-0.0036513189878452216
1999-02-05,-0.0016502919038526985
1999-02-08,0.0003700684220537904
1999-02-09,0.0019919776639230782
1999-02-10,-0.0005211192223091008
1999-02-11,-0.00014778711646553267
1999-02-12,-0.006996020330567842
1999-02-15,0.00018250233195200814
1999-02-16,0.002615354713069706
1999-02-17,0.002888549224446747
1999-02-18,-0.0007475809864007634
1999-02-19,-0.0015542974171186088
1999-02-22,0.0025240616227973265
1999-02-23,-0.0024591571490238683
1999-02-24,-0.004743856219673544
1999-02-25,-0.005816272354368134
1999-02-26,0.001364383508635342
1999-03-01,-0.00540123950689933
1999-03-02,0.0030041468848277125
1999-03-03,-0.0015498832957483368
1999-03-04,-0.00017262810611305538
1999-03-05,0.005191455991180069
1999-03-08,0.002897655187738406
1999-03-09,0.005343084724363925
1999-03-10,0.0011248183775510894
1999-03-11,-0.0009920501061898492
1999-03-12,0.002529614268354061
1999-03-15,0.001982540129633263
1999-03-16,0.0024549567161791215
1999-03-17,-1.8175612135244008e-05
1999-03-18,0.0011917984713599866
1999-03-19,-0.0016327322905770995
1999-03-22,-0.0003629512004114493
1999-03-23,0.00020906052906891583
1999-03-24,0.001350909068675297
1999-03-25,-0.0016584271867948765
1999-03-26,0.0008632236722753051
1999-03-29,-0.001861627727543112
1999-03-30,0.0043421230715214405
1999-03-31,-0.0030080903300356023
1999-04-01,-0.0025765008156850558
1999-04-02,0.0003068012478913681
1999-04-05,0.00539793423488396
1999-04-06,0.004496339821174997
1999-04-07,-0.0011542364324050424
1999-04-08,0.004815765663225873
1999-04-09,0.0011998719293629175
1999-04-12,-0.000451881063608397
1999-04-13,-0.002156697961857744
1999-04-14,-0.0012344361027470836
1999-04-15,-0.0003980140080113759
1999-04-16,-0.0018439335628655273
1999-04-19,0.003017796847017108
1999-04-20,0.0015975590184489604
1999-04-21,0.00042794594641662134
1999-04-22,-0.005358874272845271
1999-04-23,-1.069633362631209e-05
1999-04-26,0.0013964913887866202
1999-04-27,0.001486314006770853
1999-04-28,-0.0008269317373006964
1999-04-29,0.004067909095062543
1999-04-30,-0.009157191143921007
1999-05-03,0.0012459408645194281
1999-05-04,-0.0024988850024326935
1999-05-05,0.0010924985467122307
1999-05-06,-0.00641129323336195
1999-05-07,-0.001693838924120586
1999-05-10,0.0023763524992074904
1999-05-11,-0.003579281430427616
1999-05-12,0.0005798136612353169
1999-05-13,0.006273487805013057
1999-05-14,-0.010222675323343403
1999-05-17,-0.001566602698647891
1999-05-18,-0.0018767510773367274
1999-05-19,0.0019894223343436624
1999-05-20,-0.00029692390931300395
1999-05-21,0.0026460013406774292
1999-05-24,-0.00022419190971266186
1999-05-25,0.0006167319138486175
1999-05-26,-0.0015039769036881193
1999-05-27,-0.0031041213313403354
1999-05-28,0.00019643805400762965
1999-05-31,0.00033092858561101224
1999-06-01,-0.007807330951435598
1999-06-02,-0.00100026673779674
1999-06-03,-0.0006007609638876144
1999-06-04,-0.0007347047822601205
1999-06-07,0.0004678831628901481
1999-06-08,-0.0014029930518439926
1999-06-09,-0.001873285609152342
1999-06-10,-0.002748173470071724
1999-06-11,-0.00551149348030644
1999-06-14,0.0027710191943768336
1999-06-15,0.0004043944193570237
1999-06-16,0.001886411102876684
1999-06-17,0.008203886759464707
1999-06-18,-0.0022010271460015662
1999-06-21,-0.002673796791443861
1999-06-22,-0.002412868632707621
1999-06-23,-0.004031174415479621
1999-06-24,-0.0022261198057205167
1999-06-25,0.0010141302143196196
1999-06-28,0.004255031743887638
1999-06-29,0.0020848745712556127
1999-06-30,0.007031704954874554
1999-07-01,-0.0016213912977485901
1999-07-02,0.0009020322375146306
1999-07-05,0.0006454499436506423
1999-07-06,-0.002322070510705804
1999-07-07,-0.0010085083606221994
1999-07-08,0.004091407202721413
1999-07-09,-0.00041390947980597063
1999-07-12,0.0070500371074863465
1999-07-13,0.0014700436695888014
1999-07-14,-0.0012901942297318105
1999-07-15,0.00121101519896103
1999-07-16,0.002114260915578352
1999-07-19,0.0009397436423894071
1999-07-20,-0.0003719407705591541
1999-07-21,-0.0019686920839886908
1999-07-22,-0.0050068907291080135
1999-07-23,-0.0028380819412763005
1999-07-26,-0.0009028198554706282
1999-07-27,0.0012949669417411712
1999-07-28,3.152916026100838e-05
1999-07-29,-0.003387871231803447
1999-07-30,-0.00285772429102928
1999-08-02,1.4488955823487296e-05
1999-08-03,-0.002126946023411296
1999-08-04,0.0008448589001334254
1999-08-05,0.0019559954964393183
1999-08-06,-0.006531183830935021
1999-08-09,-0.004502198582264347
1999-08-10,-0.0009737202700595725
1999-08-11,0.0014747391790077805
1999-08-12,-0.0005705442235805052
1999-08-13,0.00503125486070267
1999-08-16,0.0017177459312511074
1999-08-17,0.005466591066273259
1999-08-18,0.0015366669318539344
1999-08-19,-0.0006604695782742238
1999-08-20,0.0019169638565174549
1999-08-23,0.0008735502242768846
1999-08-24,0.0025055597050615145
1999-08-25,0.005062094631055452
1999-08-26,-0.0011736056502768264
1999-08-27,-0.004861683380963578
1999-08-30,-0.0045407399612638535
1999-08-31,-0.001327244097251747
1999-09-01,-0.0007129299315523941
1999-09-02,-0.003721229893191488
1999-09-03,0.00746168735208381
1999-09-06,0.0005828103206300054
1999-09-07,-0.003106450229200507
1999-09-08,0.0008194958659375683
1999-09-09,-0.0014493814848316655
1999-09-10,0.00497118659273098
1999-09-13,-0.000897756016799274
1999-09-14,-0.002677040925219537
1999-09-15,0.0023414984606983046
1999-09-16,0.0019757457623181492
1999-09-17,0.0021114792960879696
1999-09-20,-0.0010799329784192424
1999-09-21,-0.000969600686017143
1999-09-22,0.0009903391601281688
1999-09-23,0.00451353953521118
1999-09-24,0.005162452302935053
1999-09-27,-0.0037180870671335575
1999-09-28,-0.002466491306591193
1999-09-29,-0.00386875395279688
1999-09-30,0.003881442638666981
1999-10-01,-0.0052714613275169665
1999-10-04,0.0028790984291430046
1999-10-05,-0.004998982967371676
1999-10-06,7.969524149015164e-05
1999-10-07,-0.0006750801460255495
1999-10-08,-0.0004380240425926831
1999-10-11,0.0009822867131561253
1999-10-12,-0.000247494244955427
1999-10-13,-0.002139887967016379
1999-10-14,-0.0020009404707241525
1999-10-15,0.004870307163029925
1999-10-18,-0.0020424571416204737
1999-10-19,-0.001874197880551497
1999-10-20,-0.0003360056224187503
1999-10-21,-0.0002949788004644573
1999-10-22,0.00033901463969293426
1999-10-25,0.00036736987827761105
1999-10-26,-0.0011768967634490032
1999-10-27,0.0030758370829566824
1999-10-28,0.003437721522140067
1999-10-29,0.006681516258330502
1999-11-01,-0.0013218802049278816
1999-11-02,0.002367978792442277
1999-11-03,0.002124020995324111
1999-11-04,0.0010708645022949191
1999-11-05,0.006176311666604145
1999-11-08,-0.0007200945562710276
1999-11-09,0.0002848639588813234
1999-11-10,-0.0014120595237627714
1999-11-11,1.8670136570109536e-05
1999-11-12,0.004167628312412158
1999-11-15,0.00020508295808570795
1999-11-16,-0.0012455873514334783
1999-11-17,-0.0032957580609755412
1999-11-18,-0.001974641635476831
1999-11-19,0.0007663112188532876
1999-11-22,0.00015200056795020855
1999-11-23,7.906786744937418e-05
1999-11-24,-0.00010415774136219399
1999-11-25,0.00044713123993445574
1999-11-26,-0.001404620397436552
1999-11-29,-0.004350113228633341
1999-11-30,0.0008828489070734443
1999-12-01,-0.0005380903719932645
1999-12-02,0.00015703914363552558
1999-12-03,0.004544418864090299
1999-12-06,0.002135346644992597
1999-12-07,0.0023604110152658344
1999-12-08,-0.0012376232962588974
1999-12-09,0.0005563517918816973
1999-12-10,0.0029678692852304557
1999-12-13,-0.0008971947330040395
1999-12-14,-0.005675519019032387
1999-12-15,-0.0013351107973005706
1999-12-16,-0.002458505685269249
1999-12-17,0.0001599371247314317
1999-12-20,-0.0022381008164742344
1999-12-21,-0.0006478615250527245
1999-12-22,-0.000634648655853919
1999-12-23,-0.0003988799733982182
1999-12-24,0.00019317100150632237
1999-12-27,0.0017381919305034395
1999-12-28,-0.0009387651929384217
1999-12-29,0.0021448430792820766
1999-12-30,0.0007709094889474232
1999-12-31,-0.0032651408933815807
2000-01-03,-0.0055065057379684096
2000-01-04,0.0038988261365760124
2000-01-05,-0.005139949403748646
2000-01-06,0.0029017466600056007
2000-01-07,0.002101756740207544
2000-01-10,-0.0016633596880525172
2000-01-11,-0.003841853063633728
2000-01-12,-0.0007331411190433036
2000-01-13,0.004899119394534816
2000-01-14,-0.0013768769025598968
2000-01-17,0.0009710905195176549
2000-01-18,-0.0032337223410333366
2000-01-19,0.0018547999929815744
2000-01-20,-0.0010666834075489385
2000-01-21,0.0011965112147441909
2000-01-24,0.004540125869690717
2000-01-25,0.0007478584758580835
2000-01-26,0.0010466850791093568
2000-01-27,0.0012982648289920152
2000-01-28,0.0014564254924661216
2000-01-31,-0.0031412011321881586
2000-02-01,0.0027918499596925337
2000-02-02,-0.0010812505195616448
2000-02-03,0.004597589329291156
2000-02-04,-0.0011764631603465075
2000-02-07,-0.004695055368030226
2000-02-08,0.0041751278486262
2000-02-09,-0.003726118212592486
2000-02-10,-0.0033494107191876527
