date,pi_growth,pi_risk,pi_drawdown,pi_turnover
2005-08-15,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-16,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-17,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-18,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-19,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-22,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-23,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-24,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-25,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-26,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-29,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-30,0.31332364159568893,0.3400429222365775,0.23920010464105065,0.10743333152668304
2005-08-31,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-01,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-02,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-05,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-06,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-07,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-08,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-09,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-12,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-13,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-14,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-15,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-16,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-19,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-20,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-21,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-22,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-23,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-26,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-27,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-28,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-29,0.3136330781769834,0.3366970890023625,0.24538883626694097,0.10428099655371312
2005-09-30,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-03,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-04,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-05,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-06,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-07,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
