,date,open,high,low,close,ticker,, 
4271,14/02/2013,5116,5124.7002,5099.6001,5112.6128,SPGSCITR,,
4272,15/02/2013,5115.1001,5118.3999,5063.1001,5086.8848,SPGSCITR,,
4273,19/02/2013,5082,5086.5,5054.7998,5084.5112,SPGSCITR,,
4274,20/02/2013,5087.8999,5097.5,5001.8999,5029.2539,SPGSCITR,,
4275,21/02/2013,5006.7002,5009,4943.8999,4946.6768,SPGSCITR,,
4276,22/02/2013,4963.5,4981,4943.6001,4952.8252,SPGSCITR,,
4277,25/02/2013,4954.7002,5013,4947,4956.7168,SPGSCITR,,
4278,26/02/2013,4941.5,4948.3999,4906.6001,4918.562,SPGSCITR,,
4279,27/02/2013,4926.1001,4935.2998,4889.3999,4892.7432,SPGSCITR,,
4280,28/02/2013,4905.3999,4907.3999,4865.1001,4878.3081,SPGSCITR,,
4281,01/03/2013,4869.6001,4872.2002,4816.7998,4836.4541,SPGSCITR,,
4282,04/03/2013,4835.3999,4848.5,4800.7998,4819.708,SPGSCITR,,
4283,05/03/2013,4834.3999,4863.2002,4832.2998,4861.3042,SPGSCITR,,
4284,06/03/2013,4876.2998,4876.3999,4815.1001,4829.6802,SPGSCITR,,
4285,07/03/2013,4830.6001,4866.3999,4824.2998,4864.252,SPGSCITR,,
4286,08/03/2013,4857,4877.8369,4832.6001,4877.8369,SPGSCITR,,
4287,11/03/2013,4874.2002,4882,4845.1001,4873.9858,SPGSCITR,,
4288,12/03/2013,4874.3999,4919.2998,4856.6001,4877.894,SPGSCITR,,
4289,13/03/2013,4882.2998,4893.6001,4834.5,4856.6001,SPGSCITR,,
4290,14/03/2013,4846.1001,4880.2998,4843.1001,4879.519,SPGSCITR,,
4291,15/03/2013,4884.7998,4919.6001,4879.7002,4896.605,SPGSCITR,,
4292,18/03/2013,4857.7002,4884.1001,4831,4880.0991,SPGSCITR,,
4293,19/03/2013,4876.7002,4881.7998,4817,4826.5288,SPGSCITR,,
4294,20/03/2013,4834.1001,4869.7002,4827,4868.1699,SPGSCITR,,
4295,21/03/2013,4866.3999,4871.6001,4820.3999,4837.041,SPGSCITR,,
4296,22/03/2013,4832.6001,4856.2002,4823.2998,4851.6382,SPGSCITR,,
4297,25/03/2013,4860.5,4904.1001,4847.2998,4870.689,SPGSCITR,,
4298,26/03/2013,4866.2998,4912.2998,4865.5,4912.022,SPGSCITR,,
4299,27/03/2013,4910.5,4943.3999,4899.2002,4936.3628,SPGSCITR,,
4300,28/03/2013,4938.2998,4947.1001,4895.6001,4915.855,SPGSCITR,,
4301,01/04/2013,4900.2998,4914,4872,4901.2632,SPGSCITR,,
4302,02/04/2013,4904.2002,4922.7002,4872.8999,4892.0342,SPGSCITR,,
4303,03/04/2013,4879.7998,4884.6001,4783.2002,4793.0098,SPGSCITR,,
4304,04/04/2013,4791.1001,4804.8999,4718.7998,4750.4629,SPGSCITR,,
4305,05/04/2013,4754.6001,4757.2002,4700.7002,4713.9082,SPGSCITR,,
4306,08/04/2013,4724.6001,4763.3999,4715.7998,4743.7988,SPGSCITR,,
4307,09/04/2013,4755.2998,4783.5,4731.7002,4779.4482,SPGSCITR,,
4308,10/04/2013,4774.3999,4787.3999,4751.7002,4770.895,SPGSCITR,,
4309,11/04/2013,4767.7998,4776.3999,4724.7002,4736.9971,SPGSCITR,,
4310,12/04/2013,4735.2998,4739.7002,4631.5,4673.6782,SPGSCITR,,
4311,15/04/2013,4651.2002,4651.2002,4550.2002,4566.2061,SPGSCITR,,
4312,16/04/2013,4488.5,4579.7998,4484.7002,4574.271,SPGSCITR,,
4313,17/04/2013,4581.7998,4586.2998,4493.5,4507.2588,SPGSCITR,,
4314,18/04/2013,4472.8999,4561.1001,4472.8999,4545.0669,SPGSCITR,,
4315,19/04/2013,4552.7002,4577.2998,4540.5,4556.2349,SPGSCITR,,
4316,22/04/2013,4560.7998,4590.3999,4526.6001,4568.2822,SPGSCITR,,
4317,23/04/2013,4559.1001,4565.5,4516,4553.333,SPGSCITR,,
4318,24/04/2013,4558.8999,4613.6001,4554.2998,4609.9131,SPGSCITR,,
4319,25/04/2013,4621.1001,4692.5,4611.3999,4688.6802,SPGSCITR,,
4320,26/04/2013,4682.7998,4685.2998,4638.5,4667.2261,SPGSCITR,,
4321,29/04/2013,4663.7998,4729.1001,4657.5,4724.9951,SPGSCITR,,
4322,30/04/2013,4721.7998,4732.2998,4670.7002,4683.3311,SPGSCITR,,
4323,01/05/2013,4658.2998,4669.7998,4560.3999,4582.9922,SPGSCITR,,
4324,02/05/2013,4590.2002,4673.7002,4582.6001,4669.7119,SPGSCITR,,
4325,03/05/2013,4674.7002,4748.7002,4666.8999,4733.2222,SPGSCITR,,
4326,06/05/2013,4753.7998,4755.6001,4709,4745.6431,SPGSCITR,,
4327,07/05/2013,4736.2002,4754,4712.2998,4728.0762,SPGSCITR,,
4328,08/05/2013,4723.8999,4756.7998,4709,4745.5151,SPGSCITR,,
4329,09/05/2013,4746.7998,4760.4771,4716.8999,4760.4771,SPGSCITR,,
4330,10/05/2013,4750.8999,4752.7998,4654.5,4718.27,SPGSCITR,,
4331,13/05/2013,4702.5,4731.2998,4687.3999,4706.5229,SPGSCITR,,
4332,14/05/2013,4715,4719.1001,4679.2002,4689.0508,SPGSCITR,,
4333,15/05/2013,4692.6001,4692.7002,4621,4684.3301,SPGSCITR,,
4334,16/05/2013,4683.5,4718.2998,4661.2998,4707.4771,SPGSCITR,,
4335,17/05/2013,4705.3999,4748.2002,4697.6001,4737.8701,SPGSCITR,,
4336,20/05/2013,4742.6001,4769.8999,4718.6001,4760.1431,SPGSCITR,,
4337,21/05/2013,4764.5,4769.2998,4712.8999,4730.2168,SPGSCITR,,
4338,22/05/2013,4721.2998,4731.3999,4683.6001,4692.2842,SPGSCITR,,
4339,23/05/2013,4669.5,4686.7998,4628.3999,4683.9868,SPGSCITR,,
4340,24/05/2013,4686.7998,4688.8999,4650.8999,4680.5581,SPGSCITR,,
4341,28/05/2013,4680.2998,4748.5,4675.1001,4726.8262,SPGSCITR,,
4342,29/05/2013,4721.5,4727.2002,4666.2998,4672.707,SPGSCITR,,
4343,30/05/2013,4669.8999,4683.2998,4626.5,4666.0459,SPGSCITR,,
4344,31/05/2013,4667.7998,4673.7998,4611.3999,4613.5908,SPGSCITR,,
4345,03/06/2013,4615.6001,4677.1001,4599,4666.8369,SPGSCITR,,
4346,04/06/2013,4660.8999,4711.7002,4642.7002,4689.9121,SPGSCITR,,
4347,05/06/2013,4697.2002,4731,4693.6001,4696.9629,SPGSCITR,,
4348,06/06/2013,4696.5,4722.3999,4687.6001,4712.9268,SPGSCITR,,
4349,07/06/2013,4713.2998,4755.2998,4681.2998,4738.772,SPGSCITR,,
4350,10/06/2013,4734.8999,4740.3999,4707.7998,4715.228,SPGSCITR,,
4351,11/06/2013,4715.7002,4716.7002,4650.2002,4690.8281,SPGSCITR,,
4352,12/06/2013,4690.7998,4727.7002,4666.7998,4708.7739,SPGSCITR,,
4353,13/06/2013,4709.6001,4743.8999,4677.2002,4738.2568,SPGSCITR,,
4354,14/06/2013,4738.6001,4791.2998,4731.7002,4775.1182,SPGSCITR,,
4355,17/06/2013,4774.8999,4793.5,4759.3999,4769.7549,SPGSCITR,,
4356,18/06/2013,4770,4792.5,4755.7998,4788.5371,SPGSCITR,,
4357,19/06/2013,4788,4821.7002,4785.3999,4809.9751,SPGSCITR,,
4358,20/06/2013,4792.2002,4792.3999,4651.2002,4663.3989,SPGSCITR,,
4359,21/06/2013,4662.7002,4683.8999,4597,4614.835,SPGSCITR,,
4360,24/06/2013,4611,4630.7998,4573.5,4616.8281,SPGSCITR,,
4361,25/06/2013,4615.7002,4656,4605.1001,4628.3491,SPGSCITR,,
4362,26/06/2013,4626.7998,4632.7998,4583.6001,4621.6099,SPGSCITR,,
4363,27/06/2013,4622.7998,4673.2002,4622.7998,4659.041,SPGSCITR,,
4364,28/06/2013,4656.3999,4679.6001,4623.2002,4624.3672,SPGSCITR,,
4365,01/07/2013,4623.8999,4677.7002,4609.2002,4660.0869,SPGSCITR,,
4366,02/07/2013,4658.6001,4701.3999,4657.2002,4698.064,SPGSCITR,,
4367,03/07/2013,4746.3999,4775.3999,4728.2002,4761.2241,SPGSCITR,,
4368,05/07/2013,4755.5,4800.2002,4744.7998,4796.3169,SPGSCITR,,
4369,08/07/2013,4798.7002,4817.2002,4779.7002,4805.4951,SPGSCITR,,
4370,09/07/2013,4802.3999,4829.7998,4791.6001,4826.48,SPGSCITR,,
4371,10/07/2013,4839.5,4888.2002,4832.2002,4885.8901,SPGSCITR,,
4372,11/07/2013,4888.8999,4916.2002,4845.1001,4869.2339,SPGSCITR,,
4373,12/07/2013,4868.6001,4903.7002,4853.7998,4896.9888,SPGSCITR,,
4374,15/07/2013,4897.2002,4902.7002,4859.1001,4895.313,SPGSCITR,,
4375,16/07/2013,4894.8999,4929.6001,4890.2002,4907.4048,SPGSCITR,,
4376,17/07/2013,4902.3999,4915.7002,4876.7998,4912.377,SPGSCITR,,
4377,18/07/2013,4908.7002,4951.2002,4898.5,4945.79,SPGSCITR,,
4378,19/07/2013,4946.7998,4969.5,4917.6001,4942.8491,SPGSCITR,,
4379,22/07/2013,4946.7998,4964.5,4919.5,4925.9038,SPGSCITR,,
4380,23/07/2013,4929.5,4933,4897.6001,4927.3911,SPGSCITR,,
4381,24/07/2013,4922.6001,4936.3999,4863.6001,4877.8379,SPGSCITR,,
4382,25/07/2013,4869.3999,4878.5,4836,4867.084,SPGSCITR,,
4383,26/07/2013,4867.1001,4873.3999,4818.7002,4837.6929,SPGSCITR,,
4384,29/07/2013,4834.3999,4857,4813.7998,4835.1851,SPGSCITR,,
4385,30/07/2013,4832.2002,4833.7002,4790.2002,4801.8672,SPGSCITR,,
4386,31/07/2013,4810.6001,4855.8999,4778.3999,4851.5962,SPGSCITR,,
4387,01/08/2013,4854.2998,4916.1001,4854.2998,4913.3799,SPGSCITR,,
4388,02/08/2013,4923,4932.7998,4874.7998,4882.8018,SPGSCITR,,
4389,05/08/2013,4880.2998,4901.3999,4830.7998,4858.8389,SPGSCITR,,
4390,06/08/2013,4855.5,4879.1001,4810.1001,4822.707,SPGSCITR,,
4391,07/08/2013,4823.2002,4825.7002,4782.7002,4788.0029,SPGSCITR,,
4392,08/08/2013,4795.7002,4812,4742.6001,4779.4199,SPGSCITR,,
4393,09/08/2013,4790.7998,4839.1001,4785.7998,4836.3311,SPGSCITR,,
4394,12/08/2013,4836.3999,4876.8999,4828.8999,4872.3682,SPGSCITR,,
4395,13/08/2013,4872.2002,4914,4870.5,4894.52,SPGSCITR,,
4396,14/08/2013,4892,4915.8999,4870.8999,4913.2261,SPGSCITR,,
4397,15/08/2013,4913.1001,4959.1001,4913.1001,4952.7671,SPGSCITR,,
4398,16/08/2013,4953.7998,4970.6001,4934.1001,4960.8989,SPGSCITR,,
4399,19/08/2013,4967.2002,4984.3999,4946.7998,4957.853,SPGSCITR,,
4400,20/08/2013,4957.3999,4962.7002,4908,4926.7402,SPGSCITR,,
4401,21/08/2013,4926.8999,4927,4897.8999,4902.7559,SPGSCITR,,
4402,22/08/2013,4902.7002,4923.2998,4895.2002,4910.2959,SPGSCITR,,
4403,23/08/2013,4914.7998,4968,4907.5,4956.9082,SPGSCITR,,
4404,26/08/2013,4972.2998,4987.3999,4957.1001,4966.583,SPGSCITR,,
4405,27/08/2013,4966,5067.3999,4961.7998,5060.4458,SPGSCITR,,
4406,28/08/2013,5072.3999,5155.7998,5068.2002,5103.5381,SPGSCITR,,
4407,29/08/2013,5090.5,5105.2002,5058.6001,5064.4829,SPGSCITR,,
4408,30/08/2013,5042.2002,5054.6001,5000,5015.3872,SPGSCITR,,
4409,03/09/2013,5018.3999,5051.7002,5007.1001,5042.9668,SPGSCITR,,
4410,04/09/2013,5042.7998,5042.7998,4993.3999,5007.9229,SPGSCITR,,
4411,05/09/2013,5009.2998,5027.7002,4991.2002,5015.5488,SPGSCITR,,
4412,06/09/2013,5017.2998,5074.6001,5010.7998,5070.9712,SPGSCITR,,
4413,09/09/2013,5071.2998,5071.2998,5008.3999,5020.293,SPGSCITR,,
4414,10/09/2013,5017.5,5017.5,4926.6001,4947.4761,SPGSCITR,,
4415,11/09/2013,4939,4977.5,4936.2998,4953.9248,SPGSCITR,,
4416,12/09/2013,4952.7998,4999.5,4941.3999,4993.8252,SPGSCITR,,
4417,13/09/2013,4992.5,4996.6001,4952.1001,4980.2241,SPGSCITR,,
4418,16/09/2013,4982.5,4982.5,4913.5,4935.5581,SPGSCITR,,
4419,17/09/2013,4927,4934,4855.6001,4875.1099,SPGSCITR,,
4420,18/09/2013,4872.6001,4960.5,4865,4948.8472,SPGSCITR,,
4421,19/09/2013,4966,4998.7002,4921.8999,4928.5449,SPGSCITR,,
4422,20/09/2013,4927.7002,4935.2002,4883.2002,4892.9561,SPGSCITR,,
4423,23/09/2013,4891.2998,4897.6001,4845.7002,4853.0962,SPGSCITR,,
4424,24/09/2013,4846.2002,4855.5,4813.7002,4846.7231,SPGSCITR,,
4425,25/09/2013,4850.8999,4889.1001,4848,4856.1519,SPGSCITR,,
4426,26/09/2013,4847.3999,4881.7998,4841.3999,4880.7212,SPGSCITR,,
4427,27/09/2013,4880.7002,4901.5,4859.3999,4875.8242,SPGSCITR,,
4428,30/09/2013,4859.6001,4859.6001,4820.1001,4845.2832,SPGSCITR,,
4429,01/10/2013,4845.6001,4845.7002,4789.5,4823.0171,SPGSCITR,,
4430,02/10/2013,4816.2998,4886.3999,4806.6001,4881.9121,SPGSCITR,,
4431,03/10/2013,4882.2002,4904.3999,4859.7998,4870.8232,SPGSCITR,,
4432,04/10/2013,4870.6001,4896.5,4862.5,4882.3701,SPGSCITR,,
4433,07/10/2013,4882.7002,4905.2998,4836.2002,4889.52,SPGSCITR,,
4434,08/10/2013,4891.2002,4929.8999,4884.7998,4909.043,SPGSCITR,,
4435,09/10/2013,4908.2998,4910.7002,4838.7002,4856.189,SPGSCITR,,
4436,10/10/2013,4857.2002,4936.2002,4857.2002,4924.248,SPGSCITR,,
4437,11/10/2013,4923,4923.6001,4865.3999,4897.373,SPGSCITR,,
4438,14/10/2013,4897.2998,4914.7002,4867.5,4904.9751,SPGSCITR,,
4439,15/10/2013,4903.6001,4914.2998,4867.7998,4881.499,SPGSCITR,,
4440,16/10/2013,4882,4940.7998,4872.2002,4919.0391,SPGSCITR,,
4441,17/10/2013,4919.1001,4921.6001,4857.6001,4870.6592,SPGSCITR,,
4442,18/10/2013,4874.2998,4913.8999,4869.7998,4898.7358,SPGSCITR,,
4443,21/10/2013,4899.3999,4902.8999,4865.7998,4869.585,SPGSCITR,,
4444,22/10/2013,4869,4905.2998,4851.1001,4853.02,SPGSCITR,,
4445,23/10/2013,4851,4851.8999,4781.7002,4785.9658,SPGSCITR,,
4446,24/10/2013,4786.2002,4807.2998,4755.8999,4777.7832,SPGSCITR,,
4447,25/10/2013,4778.8999,4795.2998,4765.2998,4789.417,SPGSCITR,,
4448,28/10/2013,4786.8999,4833.7002,4782.1001,4830.3491,SPGSCITR,,
4449,29/10/2013,4830.6001,4830.6001,4800.8999,4814.834,SPGSCITR,,
4450,30/10/2013,4814.3999,4825,4802.1001,4811.2949,SPGSCITR,,
4451,31/10/2013,4808.6001,4815.6001,4770.7998,4775.3721,SPGSCITR,,
4452,01/11/2013,4775.5,4789.5,4691.3999,4696.4619,SPGSCITR,,
4453,04/11/2013,4697.6001,4706.1001,4667.1001,4684.4048,SPGSCITR,,
4454,05/11/2013,4685.8999,4694,4651.7998,4654.5532,SPGSCITR,,
4455,06/11/2013,4662.2998,4698,4662.2002,4677.291,SPGSCITR,,
4456,07/11/2013,4676.2998,4677.2998,4634,4637.0049,SPGSCITR,,
4457,08/11/2013,4640.2998,4677.7002,4630.6001,4671.02,SPGSCITR,,
4458,11/11/2013,4671.7002,4704.6001,4666.6001,4700.2788,SPGSCITR,,
4459,12/11/2013,4696,4716.2998,4651.8999,4658.8511,SPGSCITR,,
4460,13/11/2013,4658.8999,4698.7998,4658.2998,4688.9639,SPGSCITR,,
4461,14/11/2013,4691.7002,4733.2002,4684.7002,4712.6182,SPGSCITR,,
4462,15/11/2013,4713.7002,4725.2998,4700.7002,4713.5381,SPGSCITR,,
4463,18/11/2013,4713.6001,4721.3999,4679.6001,4690.8999,SPGSCITR,,
4464,19/11/2013,4690.1001,4699.7002,4670.5,4673.5171,SPGSCITR,,
4465,20/11/2013,4677.7998,4702.6001,4663.1001,4692.7329,SPGSCITR,,
4466,21/11/2013,4689.3999,4755.6001,4682.7002,4754.2251,SPGSCITR,,
4467,22/11/2013,4754.2002,4788.7002,4737.7002,4770.6001,SPGSCITR,,
4468,25/11/2013,4771.8999,4771.8999,4700.6001,4756.9458,SPGSCITR,,
4469,26/11/2013,4756.2002,4774.8999,4740.8999,4755.5508,SPGSCITR,,
4470,27/11/2013,4752.8999,4766.6001,4728.7998,4743.043,SPGSCITR,,
4471,29/11/2013,4744.1001,4778.2998,4736,4738.145,SPGSCITR,,
4472,02/12/2013,4742.8999,4784.7002,4725,4764.2251,SPGSCITR,,
4473,03/12/2013,4767.1001,4817.5,4756.2998,4812.2192,SPGSCITR,,
4474,04/12/2013,4828.3999,4842.7002,4809,4827.853,SPGSCITR,,
4475,05/12/2013,4828.7998,4835.2002,4808.2998,4814.9048,SPGSCITR,,
4476,06/12/2013,4810.7998,4846.8999,4810.2002,4828.2178,SPGSCITR,,
4477,09/12/2013,4831.6001,4841,4800.2002,4800.4961,SPGSCITR,,
4478,10/12/2013,4801,4837.7002,4797.7998,4813.3271,SPGSCITR,,
4479,11/12/2013,4811.6001,4821.5,4795.1001,4812.0361,SPGSCITR,,
4480,12/12/2013,4811.7002,4828.3999,4776.3999,4784.2158,SPGSCITR,,
4481,13/12/2013,4783.7998,4786,4751.5,4762.9209,SPGSCITR,,
4482,16/12/2013,4763.1001,4807.6001,4759,4791.9038,SPGSCITR,,
4483,17/12/2013,4788,4789.5,4764,4768.2661,SPGSCITR,,
4484,18/12/2013,4770,4802.2998,4758,4795.7051,SPGSCITR,,
4485,19/12/2013,4793.7002,4833.7998,4788,4827.1948,SPGSCITR,,
4486,20/12/2013,4824.1001,4866.3999,4818.7002,4866.1489,SPGSCITR,,
4487,23/12/2013,4865.6001,4869.2998,4849.2998,4854.8091,SPGSCITR,,
4488,24/12/2013,4854.6001,4871.6001,4850.7998,4865.707,SPGSCITR,,
4489,26/12/2013,4865.8999,4879.5,4857.8999,4871.2568,SPGSCITR,,
4490,27/12/2013,4869.8999,4908,4866.8999,4893.4429,SPGSCITR,,
4491,30/12/2013,4893,4902.8999,4852.8999,4856.1938,SPGSCITR,,
4492,31/12/2013,4855.8999,4858.1001,4822,4829.4668,SPGSCITR,,
4493,02/01/2014,4833.1001,4850.3999,4737.1001,4738.4048,SPGSCITR,,
4494,03/01/2014,4739.5,4752.8999,4690.7002,4693.1069,SPGSCITR,,
4495,06/01/2014,4694.6001,4721.8999,4685.2998,4688.6152,SPGSCITR,,
4496,07/01/2014,4688.7998,4717.6001,4688.2002,4699.187,SPGSCITR,,
4497,08/01/2014,4699.1001,4715.3999,4662.1001,4663.7461,SPGSCITR,,
4498,09/01/2014,4663.2002,4682.3999,4615,4625.5791,SPGSCITR,,
4499,10/01/2014,4625.3999,4663.8999,4625.3999,4659.2568,SPGSCITR,,
4500,13/01/2014,4658.2002,4666.1001,4645.6001,4652.7109,SPGSCITR,,
4501,14/01/2014,4652.3999,4664.8999,4637.2002,4658.0718,SPGSCITR,,
4502,15/01/2014,4656.2002,4706.7002,4649.3999,4692.8491,SPGSCITR,,
4503,16/01/2014,4689,4700.2002,4675.7998,4683.082,SPGSCITR,,
4504,17/01/2014,4683.1001,4706.7998,4676.6001,4699.2158,SPGSCITR,,
4505,21/01/2014,4692.1001,4730.1001,4683.6001,4705.7412,SPGSCITR,,
4506,22/01/2014,4706.6001,4759.8999,4706.6001,4757.9019,SPGSCITR,,
4507,23/01/2014,4757.7998,4777.2998,4751.1001,4760.624,SPGSCITR,,
4508,24/01/2014,4761.7998,4776.1001,4732.7002,4770.3291,SPGSCITR,,
4509,27/01/2014,4771.2998,4782.2998,4714.8999,4720.3149,SPGSCITR,,
4510,28/01/2014,4722.1001,4767.5,4722.1001,4763.0342,SPGSCITR,,
4511,29/01/2014,4763.3999,4789.2002,4745.3999,4785.9888,SPGSCITR,,
4512,30/01/2014,4786.7002,4800.3999,4777.7002,4783.8931,SPGSCITR,,
4513,31/01/2014,4782,4782,4744.2002,4750.4351,SPGSCITR,,
4514,03/02/2014,4747.5581,4751.1782,4715.1938,4726.438,SPGSCITR,,
4515,04/02/2014,4732.688,4763.875,4723.8291,4759.5098,SPGSCITR,,
4516,05/02/2014,4759.9648,4793.5981,4747.208,4764.6558,SPGSCITR,,
4517,06/02/2014,4764.6558,4814.1509,4764.6558,4784.4619,SPGSCITR,,
4518,07/02/2014,4782.9629,4853.0811,4773.5059,4849.7661,SPGSCITR,,
4519,10/02/2014,4849.0332,4850.6802,4827.0142,4829.8652,SPGSCITR,,
4520,11/02/2014,4831.627,4852.4189,4827.791,4848.3159,SPGSCITR,,
4521,12/02/2014,4847.9438,4889.1011,4847.9438,4859.3638,SPGSCITR,,
4522,13/02/2014,4858.2798,4879.5942,4838.4922,4874.791,SPGSCITR,,
4523,14/02/2014,4875.2158,4896.0859,4861.7261,4891.2549,SPGSCITR,,
4524,18/02/2014,4891.9341,4972.8301,4891.9341,4965.6641,SPGSCITR,,
4525,19/02/2014,4965.124,5000.1929,4960.897,4993.0649,SPGSCITR,,
4526,20/02/2014,4989.2461,4989.416,4959.1069,4988.5142,SPGSCITR,,
4527,21/02/2014,4988.667,4991.479,4951.4312,4974.0029,SPGSCITR,,
4528,24/02/2014,4974.5049,5003.8301,4967.728,4986.5078,SPGSCITR,,
4529,25/02/2014,4986.2788,4986.3389,4942.7031,4960.1699,SPGSCITR,,
4530,26/02/2014,4959.876,4975.7119,4951.2632,4964.5532,SPGSCITR,,
4531,27/02/2014,4963.6069,4963.6069,4937.4458,4944.8848,SPGSCITR,,
4532,28/02/2014,4940.896,4969.2979,4925.4902,4964.5962,SPGSCITR,,
4533,03/03/2014,4969.4941,5070.2539,4969.4941,5045.4209,SPGSCITR,,
4534,04/03/2014,5045.625,5046.7798,4983.0029,5012.916,SPGSCITR,,
4535,05/03/2014,5012.9751,5015.394,4952.2661,4956.3882,SPGSCITR,,
4536,06/03/2014,4955.5869,4977.666,4936.395,4972.4009,SPGSCITR,,
4537,07/03/2014,4975.6382,5000.2471,4970.7788,4995.709,SPGSCITR,,
4538,10/03/2014,4989.6533,4989.6533,4943.4717,4951.3989,SPGSCITR,,
4539,11/03/2014,4949.4604,4970.1812,4935.8765,4944.2432,SPGSCITR,,
4540,12/03/2014,4940.7427,4940.7427,4891.2041,4910.6338,SPGSCITR,,
4541,13/03/2014,4911.104,4925.0962,4887.9365,4899.0161,SPGSCITR,,
4542,14/03/2014,4898.7598,4939.5679,4893.0498,4934.5762,SPGSCITR,,
4543,17/03/2014,4934.2241,4940.6123,4879.1084,4882.0308,SPGSCITR,,
4544,18/03/2014,4880.939,4921.9556,4876.4336,4920.2739,SPGSCITR,,
4545,19/03/2014,4919.3735,4921.5601,4891.9888,4916.6929,SPGSCITR,,
4546,20/03/2014,4917.8545,4921.4219,4880.6216,4900.0791,SPGSCITR,,
4547,21/03/2014,4894.5825,4936.083,4885.7007,4911.9292,SPGSCITR,,
4548,24/03/2014,4905.8521,4935.7646,4897.1709,4915.0181,SPGSCITR,,
4549,25/03/2014,4915.0249,4944.9277,4906.6377,4922.0688,SPGSCITR,,
4550,26/03/2014,4924.4038,4936.9937,4912.0093,4929.0439,SPGSCITR,,
4551,27/03/2014,4929.4648,4980.9009,4923.7212,4976.853,SPGSCITR,,
4552,28/03/2014,4975.332,5000.585,4973.52,4985.437,SPGSCITR,,
4553,31/03/2014,4985.8101,4985.8101,4939.2466,4971.5352,SPGSCITR,,
4554,01/04/2014,4969.8433,4971.561,4903.5786,4910.0679,SPGSCITR,,
4555,02/04/2014,4910.0454,4911.4634,4861.583,4880.9888,SPGSCITR,,
4556,03/04/2014,4879.8257,4925.6377,4869.3706,4923.1411,SPGSCITR,,
4557,04/04/2014,4922.4634,4953.6899,4920.4995,4943.501,SPGSCITR,,
4558,07/04/2014,4944.0459,4951.6455,4899.8071,4922.8452,SPGSCITR,,
4559,08/04/2014,4928.7974,4993.4878,4928.7974,4989.478,SPGSCITR,,
4560,09/04/2014,4989.7827,5020.9497,4981.5908,5017.0371,SPGSCITR,,
4561,10/04/2014,5018.7422,5019.9556,5001.5908,5010.4829,SPGSCITR,,
4562,11/04/2014,5007.0249,5024.5,4998.0483,5006.3618,SPGSCITR,,
4563,14/04/2014,5007.1025,5057.5259,5007.1025,5050.7852,SPGSCITR,,
4564,15/04/2014,5043.1045,5061.2681,5020.1846,5054.0308,SPGSCITR,,
4565,16/04/2014,5054.8521,5092.3911,5044.5059,5062.8892,SPGSCITR,,
4566,17/04/2014,5062.6514,5088.0454,5052.4531,5075.73,SPGSCITR,,
4567,21/04/2014,5075.2656,5077.98,5051.8584,5071.335,SPGSCITR,,
4568,22/04/2014,5069.5371,5075.2578,5027.6211,5049.0181,SPGSCITR,,
4569,23/04/2014,5049.3188,5057.3638,5037.9268,5046.5581,SPGSCITR,,
4570,24/04/2014,5050.1646,5084.9741,5049.7803,5077.2949,SPGSCITR,,
4571,25/04/2014,5076.5767,5081.791,5042.6367,5048.2378,SPGSCITR,,
4572,28/04/2014,5054.7173,5075.6523,5016.894,5025.7012,SPGSCITR,,
4573,29/04/2014,5025.9609,5063.9805,5025.7588,5056.9761,SPGSCITR,,
4574,30/04/2014,5047.3877,5047.3877,4991.1558,5008.4048,SPGSCITR,,
4575,01/05/2014,5006.8257,5008.1733,4963.396,4978.4561,SPGSCITR,,
4576,02/05/2014,4977.6455,5006.8418,4973.3599,4996.355,SPGSCITR,,
4577,05/05/2014,4997.3774,5013.9087,4966.8506,4981.019,SPGSCITR,,
4578,06/05/2014,4981.0908,5001.1343,4979.125,4981.4209,SPGSCITR,,
4579,07/05/2014,4981.3892,5005.4868,4971.021,5003.4048,SPGSCITR,,
4580,08/05/2014,5003.8804,5006.7876,4977.2422,4992.1191,SPGSCITR,,
4581,09/05/2014,4995.6504,5021.6992,4972.2466,4977.269,SPGSCITR,,
4582,12/05/2014,4973.2046,5006.8486,4973.2046,4992.2319,SPGSCITR,,
4583,13/05/2014,4991.6167,5022.5923,4984.2568,5017.98,SPGSCITR,,
4584,14/05/2014,5017.8003,5048.5923,5017.8003,5042.6299,SPGSCITR,,
4585,15/05/2014,5039.1899,5040.6074,5010.9932,5018.123,SPGSCITR,,
4586,16/05/2014,5018.0396,5031.9624,5012.3213,5024.3721,SPGSCITR,,
4587,19/05/2014,5025.9155,5048.0552,5023.0796,5031.6729,SPGSCITR,,
4588,20/05/2014,5033.1294,5050.1406,5025.2681,5033.4912,SPGSCITR,,
4589,21/05/2014,5033.4995,5074.4648,5033.4995,5066.668,SPGSCITR,,
4590,22/05/2014,5066.7681,5085.0229,5051.9839,5057.626,SPGSCITR,,
4591,23/05/2014,5057.5449,5074.4331,5056.5713,5067.1128,SPGSCITR,,
4592,27/05/2014,5064.5972,5068.376,5036.4634,5044.3179,SPGSCITR,,
4593,28/05/2014,5043.5742,5054.2222,5019.8296,5024.2769,SPGSCITR,,
4594,29/05/2014,5025.5293,5046.1855,5023.4067,5035.2549,SPGSCITR,,
4595,30/05/2014,5034.0386,5037.1816,4994.7876,4999.6182,SPGSCITR,,
4596,02/06/2014,4996.458,5013.5527,4983.9355,4990.6069,SPGSCITR,,
