date,equity
1998-02-09,0.9857709857552233
1998-02-10,0.9854886577073377
1998-02-11,0.9842798997520162
1998-02-12,0.9838831480309462
1998-02-13,0.9841696733782286
1998-02-16,0.9843527278849136
1998-02-17,0.985199040210503
1998-02-18,0.9893856856877845
1998-02-19,0.9883587878129733
1998-02-20,0.9856219694500874
1998-02-23,0.976967003187936
1998-02-24,0.9737384242083517
1998-02-25,0.9768357619451803
1998-02-26,0.9758896213686772
1998-02-27,0.9784715161449805
1998-03-02,0.9767672949975328
1998-03-03,0.9735704614806509
1998-03-04,0.9733522407769981
1998-03-05,0.9719839956991467
1998-03-06,0.9694238306274042
1998-03-09,0.9664333954122745
1998-03-10,0.9666689328653235
1998-03-11,0.9682311660948523
1998-03-12,0.9697597967090075
1998-03-13,0.967859425372552
1998-03-16,0.962458424287306
1998-03-17,0.9613146838197784
1998-03-18,0.9709136289881656
1998-03-19,0.9699031023001276
1998-03-20,0.9707369551879778
1998-03-23,0.9877960391433361
1998-03-24,0.9821112414874432
1998-03-25,0.9844322987097236
1998-03-26,0.9858039236788984
1998-03-27,0.9855862106837721
1998-03-30,0.9824833790199786
1998-03-31,0.978934448047973
1998-04-01,0.9774613506495625
1998-04-02,0.9803045811889659
1998-04-03,0.9833309317313333
1998-04-06,0.9764388941987233
1998-04-07,0.976038553589038
1998-04-08,0.978096220417868
1998-04-09,0.9786533675169936
1998-04-10,0.9787210335176515
1998-04-13,0.9775483183293266
1998-04-14,0.9781966164017101
1998-04-15,0.982743007498671
1998-04-16,0.9860930068058487
1998-04-17,0.9834044459557602
1998-04-20,0.9822179583984256
1998-04-21,0.9844489559430432
1998-04-22,0.9783160230833885
1998-04-23,0.9748125514310866
1998-04-24,0.9752417821887647
1998-04-27,0.9736847835325233
1998-04-28,0.9774221275565477
1998-04-29,0.973143175659258
1998-04-30,0.9753737155078771
1998-05-01,0.9809751734491052
1998-05-04,0.9809729184728173
1998-05-05,0.9778649639336473
1998-05-06,0.9771896888805426
1998-05-07,0.9754661017559927
1998-05-08,0.97347912220711
1998-05-11,0.9711195872849213
1998-05-12,0.9735657792269197
1998-05-13,0.9713721439007396
1998-05-14,0.9717428429281026
1998-05-15,0.9672916782536778
1998-05-18,0.9653406666533042
1998-05-19,0.964312511298386
1998-05-20,0.9597798996341271
1998-05-21,0.9603316325961512
1998-05-22,0.9623625304649251
1998-05-25,0.9625611058546626
1998-05-26,0.9635756281456834
1998-05-27,0.9638378422242975
1998-05-28,0.9628416935306296
1998-05-29,0.9672182313890809
1998-06-01,0.9654959829149521
1998-06-02,0.9649194347750121
1998-06-03,0.9626320582409948
1998-06-04,0.9636656384928333
1998-06-05,0.9626281769834363
1998-06-08,0.958078593496343
1998-06-09,0.9532976655992523
1998-06-10,0.952872823252213
1998-06-11,0.9516621767986766
1998-06-12,0.9525648248859612
1998-06-15,0.9470002305814391
1998-06-16,0.9467198407721935
1998-06-17,0.951642171263415
1998-06-18,0.9486716436257121
1998-06-19,0.9533035865335897
1998-06-22,0.9572585751350442
1998-06-23,0.9652627057585392
1998-06-24,0.9655421775202304
1998-06-25,0.9596086925892872
1998-06-26,0.9592626337238502
1998-06-29,0.9566327247148165
1998-06-30,0.9591763394906466
1998-07-01,0.9588310142553801
1998-07-02,0.9592849068413416
1998-07-03,0.9593496446539237
1998-07-06,0.9599969354201703
1998-07-07,0.9584690861367243
1998-07-08,0.9589687245034215
1998-07-09,0.9579912036241607
1998-07-10,0.954598193038128
1998-07-13,0.9529146266573938
1998-07-14,0.9559737932099834
1998-07-15,0.9558415761693013
1998-07-16,0.9524433934813678
1998-07-17,0.9515380162229455
1998-07-20,0.9451346598523174
1998-07-21,0.9458138839847607
1998-07-22,0.9454572083444973
1998-07-23,0.9426532155663927
1998-07-24,0.9430584898304438
1998-07-27,0.9434929645653265
1998-07-28,0.9418428360107822
1998-07-29,0.9388925069425444
1998-07-30,0.9400351105350678
1998-07-31,0.9381194217029503
1998-08-03,0.9347991847294056
1998-08-04,0.9369947800508267
1998-08-05,0.9364358018888713
1998-08-06,0.9380573538505749
1998-08-07,0.9410512256377236
1998-08-10,0.9344449004092492
1998-08-11,0.9298525240400817
1998-08-12,0.9293757254879642
1998-08-13,0.9330082428068701
1998-08-14,0.9347414809876509
1998-08-17,0.9351769649456356
1998-08-18,0.9315070974049595
1998-08-19,0.9306560978640119
1998-08-20,0.9351803004813307
1998-08-21,0.9296821097337864
1998-08-24,0.9315787398093395
1998-08-25,0.9312284947679592
1998-08-26,0.9279758595905434
1998-08-27,0.9234923857820696
1998-08-28,0.9235334347030364
1998-08-31,0.9222323534245094
1998-09-01,0.9271912239494492
1998-09-02,0.9252971677360485
1998-09-03,0.9359081808787224
1998-09-04,0.936141966751903
1998-09-07,0.9363092395057226
1998-09-08,0.9356821907249125
1998-09-09,0.9350469536939476
1998-09-10,0.9449297228321777
1998-09-11,0.94062881856229
1998-09-14,0.9414647103502777
1998-09-15,0.9452720139963251
1998-09-16,0.9447164980643026
1998-09-17,0.9458128088879796
1998-09-18,0.951942112326563
1998-09-21,0.9517274802799606
1998-09-22,0.954254099065315
1998-09-23,0.9530561377577443
1998-09-24,0.9559893834397368
1998-09-25,0.954211496412716
1998-09-28,0.9536280922430795
1998-09-29,0.9562123135341417
1998-09-30,0.9578882234814535
1998-10-01,0.952427768252117
1998-10-02,0.9555629198703682
1998-10-05,0.9553926380950444
1998-10-06,0.9576234861992328
1998-10-07,0.9554493010558421
1998-10-08,0.9469041299277642
1998-10-09,0.9465318595480773
1998-10-12,0.9436145777350663
1998-10-13,0.9447775382667799
1998-10-14,0.9438735142719921
1998-10-15,0.9438599823641164
1998-10-16,0.9470479086129151
1998-10-19,0.9403554091057018
1998-10-20,0.9398604044927777
1998-10-21,0.9433356548823195
1998-10-22,0.9420299224011174
1998-10-23,0.9425886532920991
1998-10-26,0.9459670684499016
1998-10-27,0.9433342169118009
1998-10-28,0.944151039293697
1998-10-29,0.9430927611056852
1998-10-30,0.9435569972732968
1998-11-02,0.9417630375271951
1998-11-03,0.9418299857890631
1998-11-04,0.9398908566543095
1998-11-05,0.9402470887330664
1998-11-06,0.9382699966476277
1998-11-09,0.9345348741240065
1998-11-10,0.9366269464746536
1998-11-11,0.9364600622844069
1998-11-12,0.9398009654747627
1998-11-13,0.9363229976340907
1998-11-16,0.9282682277914402
1998-11-17,0.9247180768483063
1998-11-18,0.9246250028814422
1998-11-19,0.9240847653150123
1998-11-20,0.9241556547820344
1998-11-23,0.9172676473000755
1998-11-24,0.9153000260372335
1998-11-25,0.9145207392048635
1998-11-26,0.9146404800545139
1998-11-27,0.9151392696625535
1998-11-30,0.9076026654887742
1998-12-01,0.907266566610319
1998-12-02,0.9080060750153985
1998-12-03,0.9072457748637862
1998-12-04,0.9062064343659819
1998-12-07,0.9089781343015416
1998-12-08,0.9057369902508994
1998-12-09,0.9031222649424909
1998-12-10,0.8992186120314045
1998-12-11,0.8976189463475391
1998-12-14,0.9040293340849187
1998-12-15,0.9045253351072041
1998-12-16,0.9130765576382971
1998-12-17,0.9008349848486389
1998-12-18,0.9000120195750779
1998-12-21,0.8946387506941145
1998-12-22,0.8942739229829358
1998-12-23,0.8950972819377866
1998-12-24,0.8943797071825041
1998-12-25,0.8943408101156295
1998-12-28,0.8950799186775222
1998-12-29,0.898937283190659
1998-12-30,0.898636491378303
1998-12-31,0.9003941889506757
1999-01-01,0.9011458721599401
1999-01-04,0.9003942427697544
1999-01-05,0.8976327827199121
1999-01-06,0.9023764231802613
1999-01-07,0.9006974674252446
1999-01-08,0.8976298682737466
1999-01-11,0.8971892096547143
1999-01-12,0.9000044585546582
1999-01-13,0.9016766312309309
1999-01-14,0.9069506942102294
1999-01-15,0.9041609654476466
1999-01-18,0.9044826923942404
1999-01-19,0.9035175410241351
1999-01-20,0.9018475383724606
1999-01-21,0.9055027617490106
1999-01-22,0.9088945517614517
1999-01-25,0.907158208227987
1999-01-26,0.9057270193931292
1999-01-27,0.9064959198765399
1999-01-28,0.9082170806859704
1999-01-29,0.9106481075726045
1999-02-01,0.9050243895809047
1999-02-02,0.902673719236461
1999-02-03,0.9013858266914457
1999-02-04,0.8980945795070727
1999-02-05,0.8966124612936183
1999-02-08,0.8969442692523629
1999-02-09,0.8987309622024974
1999-02-10,0.8982626162224093
1999-02-11,0.898129864580529
1999-02-12,0.8918465297884335
1999-02-15,0.8920092938598632
1999-02-16,0.8943422145706614
1999-02-17,0.8969255660809495
1999-02-18,0.8962550415815307
1999-02-19,0.8948619946853209
1999-02-22,0.897120681503806
1999-02-23,0.8949145207663487
1999-02-24,0.8906691749509351
1999-02-25,0.8854888004517801
1999-02-26,0.8866969467681979
1999-03-01,0.8819076841886665
1999-03-02,0.8845570644108275
1999-03-03,0.8831861041925609
1999-03-04,0.8830336414480487
1999-03-05,0.8876178717363578
1999-03-08,0.8901898822671239
1999-03-09,0.8949462422288487
1999-03-10,0.895952894209028
1999-03-11,0.8950640640451868
1999-03-12,0.8973282308726864
1999-03-15,0.8991072200998442
1999-03-16,0.9013144894083935
1999-03-17,0.9012981074658222
1999-03-18,0.9023722731725397
1999-03-19,0.9008989408240093
1999-03-22,0.9005719584719879
1999-03-23,0.9007602325220907
1999-03-24,0.9019770776889068
1999-03-25,0.9004812143814017
1999-03-26,0.9012585310820949
1999-03-29,0.8995807232109477
1999-03-30,0.9034868134238979
1999-03-31,0.9007690434771228
1999-04-01,0.8984482113018601
1999-04-02,0.8987238563342532
1999-04-05,0.9035751086060668
1999-04-06,0.9076378893483148
1999-04-07,0.9065902606289977
1999-04-08,0.91095618687675
1999-04-09,0.9120492176342628
1999-04-12,0.9116370798637351
1999-04-13,0.9096709540316391
1999-04-14,0.908548023364362
1999-04-15,0.9081864085241119
1999-04-16,0.906511773124096
1999-04-19,0.9092474414948138
1999-04-20,0.9107000179449755
1999-04-21,0.9110897483260566
1999-04-22,0.906207332913499
1999-04-23,0.9061976398175315
1999-04-26,0.9074631370180756
1999-04-27,0.9088119121892538
1999-04-28,0.9080603867758276
1999-04-29,0.911754293882059
1999-04-30,0.9034051855366902
1999-05-03,0.9045307749745691
1999-05-04,0.9022704565867464
1999-05-05,0.9032561857493089
1999-05-06,0.897465145477622
1999-05-07,0.8959449840811705
1999-05-10,0.8980740651832443
1999-05-11,0.8948596053585852
1999-05-12,0.8953784571826598
1999-05-13,0.9009956030146666
1999-05-14,0.8917850174972877
1999-05-17,0.8903879446822626
1999-05-18,0.8887169081478324
1999-05-19,0.8904849414138106
1999-05-20,0.8902205351438217
1999-05-21,0.8925760598733109
1999-05-24,0.8923759515418841
1999-05-25,0.892926308270351
1999-05-26,0.891583367726017
1999-05-27,0.8888157847755904
1999-05-28,0.8889903820187229
1999-05-31,0.8892845743484662
1999-06-01,0.8823416353665212
1999-06-02,0.8814590583772909
1999-06-03,0.8809295121837527
1999-06-04,0.8802822890583172
1999-06-07,0.880694158319958
1999-06-08,0.8794585505350355
1999-06-09,0.8778110734884723
1999-06-10,0.8753986963845761
1999-06-11,0.8705739421767837
1999-06-14,0.8729863192806799
1999-06-15,0.8733393500763721
1999-06-16,0.8749868271229353
1999-06-17,0.8821651199686752
1999-06-18,0.8802234505923684
1999-06-21,0.8778699119544209
1999-06-22,0.8757517271802683
1999-06-23,0.8722214192233471
1999-06-24,0.8702797498470403
1999-06-25,0.8711623268362707
1999-06-28,0.8748691501910381
1999-06-29,0.8766931426354474
1999-06-30,0.8828577901504215
1999-07-01,0.881426332212322
1999-07-02,0.8822214071789718
1999-07-05,0.8827908369365228
1999-07-06,0.8807409343669512
1999-07-07,0.8798526997710999
1999-07-08,0.8834525354442773
1999-07-09,0.8830868660648982
1999-07-12,0.8893126612397896
1999-07-13,0.8906199896877303
1999-07-14,0.8894709169161514
1999-07-15,0.8905480797155707
1999-07-16,0.8924309307139567
1999-07-19,0.8932695870073669
1999-07-20,0.8929373436288583
1999-07-21,0.8911794249489584
1999-07-22,0.8867173869482097
1999-07-23,0.8842008103452962
1999-07-26,0.8834025362974933
1999-07-27,0.884546513378249
1999-07-28,0.8845744023870277
1999-07-29,0.881577578216791
1999-07-30,0.8790582725570941
1999-08-02,0.8790710091935715
1999-08-03,0.877201272606271
1999-08-04,0.8779423839086409
1999-08-05,0.8796596352576993
1999-08-06,0.8739144164711781
1999-08-09,0.8699798802243212
1999-08-10,0.8691327631804027
1999-08-11,0.870414507318024
1999-08-12,0.8699178973487531
1999-08-13,0.8742946759982014
1999-08-16,0.875796492120612
1999-08-17,0.880584113400312
1999-08-18,0.8819372778880902
1999-08-19,0.8813547851460991
1999-08-20,0.8830443104139929
1999-08-23,0.8838156939694015
1999-08-24,0.8860301469589124
1999-08-25,0.8905153154087865
1999-08-26,0.8894702016029647
1999-08-27,0.8851458791059693
1999-08-30,0.8811266618411648
1999-08-31,0.8799571916803051
1999-09-01,0.8793298438598715
1999-09-02,0.8760576553589248
1999-09-03,0.8825945236856126
1999-09-06,0.8831089088829481
1999-09-07,0.8803655750105397
1999-09-08,0.8810870309597746
1999-09-09,0.8798099997305762
1999-09-10,0.8841836994053873
1999-09-13,0.8833899181692902
1999-09-14,0.8810250472054246
1999-09-15,0.8830879659972927
1999-09-16,0.884832723303866
1999-09-17,0.8867010292796231
1999-09-20,0.8857434515961058
1999-09-21,0.884884634137803
1999-09-22,0.8857609700431854
1999-09-23,0.8897588872002223
1999-09-24,0.894352225016506
1999-09-27,0.89102694557521
1999-09-28,0.8888292353600102
1999-09-29,0.8853905737423498
1999-09-30,0.8888271664671472
1999-10-01,0.8841417484322691
1999-10-04,0.8866872795513201
1999-10-05,0.8822547449434579
1999-10-06,0.882325056448412
1999-10-07,0.8817294163204628
1999-10-08,0.8813431976370533
1999-10-11,0.8822089293498226
1999-10-12,0.8819905877169603
1999-10-13,0.880103226671283
1999-10-14,0.8783421925066215
1999-10-15,0.8826199887783778
1999-10-18,0.8808172752789605
1999-10-19,0.8791664494084794
1999-10-20,0.8788710445384362
1999-10-21,0.8786117962119553
1999-10-22,0.878909658473478
1999-10-25,0.8792325434077284
1999-10-26,0.8781977774730728
1999-10-27,0.8808989707631946
1999-10-28,0.8839272561138183
1999-10-29,0.8898332304467242
1999-11-01,0.8886569775137098
1999-11-02,0.890761298390218
1999-11-03,0.8926532940898211
1999-11-04,0.8936092048153186
1999-11-05,0.8991284137724042
1999-11-08,0.8984809562962581
1999-11-09,0.8987369011384481
1999-11-10,0.8974678311378385
1999-11-11,0.897484586984813
1999-11-12,0.9012249691594845
1999-11-15,0.9014097950420604
1999-11-16,0.9002870104028978
1999-11-17,0.8973198822311709
1999-11-18,0.8955479970313761
1999-11-19,0.8962342655085227
1999-11-22,0.8963704936258965
1999-11-23,0.8964413677292721
1999-11-24,0.8963479964211457
1999-11-25,0.8967487816121984
1999-11-26,0.8954891899821695
1999-11-29,0.89159371061073
1999-11-30,0.8923808531436962
1999-12-01,0.8919006715984684
1999-12-02,0.8920407349161443
1999-12-03,0.8960945416594344
1999-12-06,0.8980080141325629
1999-12-07,0.9001276821409183
1999-12-08,0.8990136631518932
1999-12-09,0.8995138310143138
1999-12-10,0.9021834704850211
1999-12-13,0.9013740362270987
1999-12-14,0.8962582707412298
1999-12-15,0.8950616666467932
1999-12-16,0.8928611524506754
1999-12-17,0.8930039540961827
1999-12-20,0.8910053212174053
1999-12-21,0.8904280731511713
1999-12-22,0.8898629641714113
1999-12-23,0.8895080156559345
1999-12-24,0.8896798428101668
1999-12-27,0.891226277133671
1999-12-28,0.8903896249256658
1999-12-29,0.8922993709505521
1999-12-30,0.8929872530025997
1999-12-31,0.8900715238055524
2000-01-03,0.8851703398525149
2000-01-04,0.8886214651088538
2000-01-05,0.8840539957391093
2000-01-06,0.8866192964685099
2000-01-07,0.8884827545508607
2000-01-10,0.8870048881534109
2000-01-11,0.8835971457064007
2000-01-12,0.882949344306214
2000-01-13,0.8872750185632964
2000-01-14,0.8860533500840181
2000-01-17,0.8869137880920716
2000-01-18,0.8840457551609477
2000-01-19,0.8856854832214157
2000-01-20,0.8847407372121565
2000-01-21,0.885799339426372
2000-01-24,0.8898209799226566
2000-01-25,0.8904864400844881
2000-01-26,0.8914184989544737
2000-01-27,0.8925757962395792
2000-01-28,0.8938757663831807
2000-01-31,0.8910679228137822
2000-02-01,0.8935556507581732
2000-02-02,0.8925894932465337
2000-02-03,0.8966932531761214
2000-02-04,0.8956383265976284
2000-02-07,0.8914332550645225
2000-02-08,0.8951551028729339
2000-02-09,0.891819649141024
2000-02-10,0.8888325788486088
2000-02-11,0.8906645748727774
2000-02-14,0.8952798188675145
2000-02-15,0.8932270243557887
2000-02-16,0.8925651401859023
2000-02-17,0.8917897438729168
2000-02-18,0.8959739504146286
2000-02-21,0.8966628619547862
2000-02-22,0.9011980788417412
2000-02-23,0.8974783166819286
2000-02-24,0.8998447181572161
2000-02-25,0.8998226522360484
2000-02-28,0.8969103090146243
2000-02-29,0.8987086446156852
2000-03-01,0.8995382590927792
2000-03-02,0.8996701020600969
2000-03-03,0.9015418120668056
2000-03-06,0.9010475586430243
2000-03-07,0.9024237530028868
2000-03-08,0.8995710371611557
2000-03-09,0.8997182217603745
2000-03-10,0.8962593759174453
2000-03-13,0.8965069316872031
2000-03-14,0.898409115542958
2000-03-15,0.8995255274598969
2000-03-16,0.9020600030248814
2000-03-17,0.9042027213478511
2000-03-20,0.9041621146473415
2000-03-21,0.9048537167604206
2000-03-22,0.903825374270506
2000-03-23,0.9056078215048382
2000-03-24,0.9027873344938708
2000-03-27,0.9028915540705342
2000-03-28,0.9027681251833531
2000-03-29,0.9023909354411416
2000-03-30,0.906112945377718
2000-03-31,0.9077636331414758
2000-04-03,0.9083810868824909
2000-04-04,0.9112579703073118
2000-04-05,0.9088768865516915
2000-04-06,0.9095734338367527
2000-04-07,0.9118755241716936
2000-04-10,0.9115647325481654
2000-04-11,0.9079756843239358
2000-04-12,0.905660313667375
2000-04-13,0.9076099421435662
2000-04-14,0.9071289869935866
2000-04-17,0.9024978168883249
2000-04-18,0.9034296032917047
2000-04-19,0.9086237631582159
2000-04-20,0.9086975699972123
2000-04-21,0.9088698024365679
2000-04-24,0.9077215935065027
2000-04-25,0.9037417516809423
2000-04-26,0.9026223249076617
2000-04-27,0.8991044795013854
2000-04-28,0.899792412838078
2000-05-01,0.899384393943691
2000-05-02,0.898002320244847
2000-05-03,0.8928376580930358
2000-05-04,0.889174182855568
2000-05-05,0.8868181559809293
2000-05-08,0.8851763373400469
2000-05-09,0.8874519577526536
2000-05-10,0.8883604196053663
2000-05-11,0.8897293442623833
2000-05-12,0.8862057541938531
2000-05-15,0.8879463490648031
2000-05-16,0.8903363539620504
2000-05-17,0.8882497812525488
